nucleus,energy,lifetime,lifetime_unit,life_mult,life_sec,Z,A,symbol,latex,natural_lw,combo
56-Ba-144,156.6,11.5,S,1,11.5,56,144,Ba,$^{144}_{56}Ba$,5.724e-8,144Ba
56-Ba-144,172.83,11.5,S,1,11.5,56,144,Ba,$^{144}_{56}Ba$,5.724e-8,144Ba
56-Ba-145,96.6,4.31,S,1,4.31,56,145,Ba,$^{145}_{56}Ba$,1.527e-7,145Ba
56-Ba-145,1934,4.31,S,1,4.31,56,145,Ba,$^{145}_{56}Ba$,1.527e-7,145Ba
56-Ba-145,2434,4.31,S,1,4.31,56,145,Ba,$^{145}_{56}Ba$,1.527e-7,145Ba
56-Ba-146,121.2,2.22,S,1,2.22,56,146,Ba,$^{146}_{56}Ba$,2.965e-7,146Ba
56-Ba-146,140.7,2.22,S,1,2.22,56,146,Ba,$^{146}_{56}Ba$,2.965e-7,146Ba
56-Ba-146,251.2,2.22,S,1,2.22,56,146,Ba,$^{146}_{56}Ba$,2.965e-7,146Ba
56-Ba-147,105.2,0.894,S,1,0.894,56,147,Ba,$^{147}_{56}Ba$,7.363e-7,147Ba
56-Ba-147,167.4,0.894,S,1,0.894,56,147,Ba,$^{147}_{56}Ba$,7.363e-7,147Ba
56-Ba-147,196.1,0.894,S,1,0.894,56,147,Ba,$^{147}_{56}Ba$,7.363e-7,147Ba
56-Ba-148,56.08,0.612,S,1,0.612,56,148,Ba,$^{148}_{56}Ba$,1.076e-6,148Ba
56-Ba-148,133.53,0.612,S,1,0.612,56,148,Ba,$^{148}_{56}Ba$,1.076e-6,148Ba
56-Ba-148,415.78,0.612,S,1,0.612,56,148,Ba,$^{148}_{56}Ba$,1.076e-6,148Ba
56-Ba-149,180.1,0.344,S,1,0.344,56,149,Ba,$^{149}_{56}Ba$,1.913e-6,149Ba
56-Ba-149,226,0.344,S,1,0.344,56,149,Ba,$^{149}_{56}Ba$,1.913e-6,149Ba
56-Ba-149,286.3,0.344,S,1,0.344,56,149,Ba,$^{149}_{56}Ba$,1.913e-6,149Ba
57-La-121,134,5.3,S,1,5.3,57,121,La,$^{121}_{57}La$,1.242e-7,121La
57-La-121,138.7,5.3,S,1,5.3,57,121,La,$^{121}_{57}La$,1.242e-7,121La
57-La-121,213.3,5.3,S,1,5.3,57,121,La,$^{121}_{57}La$,1.242e-7,121La
57-La-122,742.8,8.6,S,1,8.6,57,122,La,$^{122}_{57}La$,7.654e-8,122La
57-La-122,939.5,8.6,S,1,8.6,57,122,La,$^{122}_{57}La$,7.654e-8,122La
57-La-122,971.7,8.6,S,1,8.6,57,122,La,$^{122}_{57}La$,7.654e-8,122La
57-La-123,92.5,17,S,1,17,57,123,La,$^{123}_{57}La$,3.872e-8,123La
57-La-123,153.6,17,S,1,17,57,123,La,$^{123}_{57}La$,3.872e-8,123La
57-La-123,937.3,17,S,1,17,57,123,La,$^{123}_{57}La$,3.872e-8,123La
57-La-125,67.6,64.8,S,1,64.8,57,125,La,$^{125}_{57}La$,1.016e-8,125La
57-La-125,98.7,64.8,S,1,64.8,57,125,La,$^{125}_{57}La$,1.016e-8,125La
57-La-125,281.9,64.8,S,1,64.8,57,125,La,$^{125}_{57}La$,1.016e-8,125La
57-La-126,255.93,50,S,1,50,57,126,La,$^{126}_{57}La$,1.316e-8,126La
57-La-126,455,50,S,1,50,57,126,La,$^{126}_{57}La$,1.316e-8,126La
57-La-126,1227.8,50,S,1,50,57,126,La,$^{126}_{57}La$,1.316e-8,126La
57-La-127,25,3.7,M,60,222,57,127,La,$^{127}_{57}La$,2.965e-9,127La
57-La-127,56.2,3.7,M,60,222,57,127,La,$^{127}_{57}La$,2.965e-9,127La
57-La-127,1881,5.1,M,60,306,57,127,La,$^{127}_{57}La$,2.151e-9,127La
57-La-127,2057.9,5.1,M,60,306,57,127,La,$^{127}_{57}La$,2.151e-9,127La
57-La-127,2271.6,5.1,M,60,306,57,127,La,$^{127}_{57}La$,2.151e-9,127La
57-La-128,284.1,5.23,M,60,313.8,57,128,La,$^{128}_{57}La$,2.098e-9,128La
57-La-128,479.31,5.23,M,60,313.8,57,128,La,$^{128}_{57}La$,2.098e-9,128La
57-La-128,643.6,5.23,M,60,313.8,57,128,La,$^{128}_{57}La$,2.098e-9,128La
57-La-128,1934.8,1.4,M,60,84,57,128,La,$^{128}_{57}La$,7.836e-9,128La
57-La-128,2063.2,1.4,M,60,84,57,128,La,$^{128}_{57}La$,7.836e-9,128La
57-La-128,2345,1.4,M,60,84,57,128,La,$^{128}_{57}La$,7.836e-9,128La
57-La-129,67.7,0.56,S,1,0.56,57,129,La,$^{129}_{57}La$,1.175e-6,129La
57-La-129,104.8,0.56,S,1,0.56,57,129,La,$^{129}_{57}La$,1.175e-6,129La
57-La-129,110.5,11.6,M,60,696,57,129,La,$^{129}_{57}La$,9.457e-10,129La
57-La-129,278.6,11.6,M,60,696,57,129,La,$^{129}_{57}La$,9.457e-10,129La
57-La-129,457,11.6,M,60,696,57,129,La,$^{129}_{57}La$,9.457e-10,129La
57-La-130,357.4,8.7,M,60,522,57,130,La,$^{130}_{57}La$,1.261e-9,130La
57-La-130,550.7,8.7,M,60,522,57,130,La,$^{130}_{57}La$,1.261e-9,130La
57-La-130,908,8.7,M,60,522,57,130,La,$^{130}_{57}La$,1.261e-9,130La
57-La-131,26.2,170,US,1e-6,1.6999999999999999e-4,57,131,La,$^{131}_{57}La$,0.003872,131La
57-La-131,108.08,59,M,60,3540,57,131,La,$^{131}_{57}La$,1.859e-10,131La
57-La-131,108.9,170,US,1e-6,1.6999999999999999e-4,57,131,La,$^{131}_{57}La$,0.003872,131La
57-La-131,169.4,170,US,1e-6,1.6999999999999999e-4,57,131,La,$^{131}_{57}La$,0.003872,131La
57-La-131,365.16,59,M,60,3540,57,131,La,$^{131}_{57}La$,1.859e-10,131La
57-La-131,417.78,59,M,60,3540,57,131,La,$^{131}_{57}La$,1.859e-10,131La
57-La-132,52.8,24.3,M,60,1458,57,132,La,$^{132}_{57}La$,4.514e-10,132La
57-La-132,135.8,24.3,M,60,1458,57,132,La,$^{132}_{57}La$,4.514e-10,132La
57-La-132,188.5,24.3,M,60,1458,57,132,La,$^{132}_{57}La$,4.514e-10,132La
57-La-132,285.4,24.3,M,60,1458,57,132,La,$^{132}_{57}La$,4.514e-10,132La
57-La-132,464.55,24.3,M,60,1458,57,132,La,$^{132}_{57}La$,4.514e-10,132La
57-La-132,464.55,4.8,H,3600,17280,57,132,La,$^{132}_{57}La$,3.809e-11,132La
57-La-132,567.14,4.8,H,3600,17280,57,132,La,$^{132}_{57}La$,3.809e-11,132La
57-La-132,663.07,24.3,M,60,1458,57,132,La,$^{132}_{57}La$,4.514e-10,132La
57-La-132,1909.91,4.8,H,3600,17280,57,132,La,$^{132}_{57}La$,3.809e-11,132La
57-La-133,278.83,3.912,H,3600,14083.199999999999,57,133,La,$^{133}_{57}La$,4.674e-11,133La
57-La-133,290.06,3.912,H,3600,14083.199999999999,57,133,La,$^{133}_{57}La$,4.674e-11,133La
57-La-133,302.35,3.912,H,3600,14083.199999999999,57,133,La,$^{133}_{57}La$,4.674e-11,133La
57-La-134,187,29,US,1e-6,2.9e-5,57,134,La,$^{134}_{57}La$,0.0227,134La
57-La-134,220.2,29,US,1e-6,2.9e-5,57,134,La,$^{134}_{57}La$,0.0227,134La
57-La-134,274.7,29,US,1e-6,2.9e-5,57,134,La,$^{134}_{57}La$,0.0227,134La
57-La-134,563.25,6.45,M,60,387,57,134,La,$^{134}_{57}La$,1.701e-9,134La
57-La-134,604.72,6.45,M,60,387,57,134,La,$^{134}_{57}La$,1.701e-9,134La
57-La-134,1554.95,6.45,M,60,387,57,134,La,$^{134}_{57}La$,1.701e-9,134La
57-La-135,480.51,19.5,H,3600,70200,57,135,La,$^{135}_{57}La$,9.376e-12,135La
57-La-135,587.83,19.5,H,3600,70200,57,135,La,$^{135}_{57}La$,9.376e-12,135La
57-La-135,874.51,19.5,H,3600,70200,57,135,La,$^{135}_{57}La$,9.376e-12,135La
57-La-136,21.8,114,MS,0.001,0.114,57,136,La,$^{136}_{57}La$,5.774e-6,136La
57-La-136,33.5,114,MS,0.001,0.114,57,136,La,$^{136}_{57}La$,5.774e-6,136La
57-La-136,95.7,114,MS,0.001,0.114,57,136,La,$^{136}_{57}La$,5.774e-6,136La
57-La-136,760.5,9.87,M,60,592.1999999999999,57,136,La,$^{136}_{57}La$,1.111e-9,136La
57-La-136,818.51,9.87,M,60,592.1999999999999,57,136,La,$^{136}_{57}La$,1.111e-9,136La
57-La-136,1322.99,9.87,M,60,592.1999999999999,57,136,La,$^{136}_{57}La$,1.111e-9,136La
57-La-138,788.74,102000000000,Y,31557600,32188752e11,57,138,La,$^{138}_{57}La$,2.0450000000000002e-25,138La
57-La-138,1435.8,102000000000,Y,31557600,32188752e11,57,138,La,$^{138}_{57}La$,2.0450000000000002e-25,138La
57-La-140,487.02,1.67855,D,86400,145026.72,57,140,La,$^{140}_{57}La$,4.539e-12,140La
57-La-140,815.77,1.67855,D,86400,145026.72,57,140,La,$^{140}_{57}La$,4.539e-12,140La
57-La-140,1596.21,1.67855,D,86400,145026.72,57,140,La,$^{140}_{57}La$,4.539e-12,140La
57-La-141,1354.52,3.92,H,3600,14112,57,141,La,$^{141}_{57}La$,4.664e-11,141La
57-La-141,1693.3,3.92,H,3600,14112,57,141,La,$^{141}_{57}La$,4.664e-11,141La
57-La-141,2267,3.92,H,3600,14112,57,141,La,$^{141}_{57}La$,4.664e-11,141La
57-La-142,641.28,91.1,M,60,5466,57,142,La,$^{142}_{57}La$,1.204e-10,142La
57-La-142,2397.8,91.1,M,60,5466,57,142,La,$^{142}_{57}La$,1.204e-10,142La
57-La-142,2542.7,91.1,M,60,5466,57,142,La,$^{142}_{57}La$,1.204e-10,142La
57-La-143,620.3,14.2,M,60,852,57,143,La,$^{143}_{57}La$,7.725e-10,143La
57-La-143,621.4,14.2,M,60,852,57,143,La,$^{143}_{57}La$,7.725e-10,143La
57-La-143,643.75,14.2,M,60,852,57,143,La,$^{143}_{57}La$,7.725e-10,143La
57-La-144,397.44,40.8,S,1,40.8,57,144,La,$^{144}_{57}La$,1.613e-8,144La
57-La-144,541.2,40.8,S,1,40.8,57,144,La,$^{144}_{57}La$,1.613e-8,144La
57-La-144,844.8,40.8,S,1,40.8,57,144,La,$^{144}_{57}La$,1.613e-8,144La
57-La-145,70,24.8,S,1,24.8,57,145,La,$^{145}_{57}La$,2.654e-8,145La
57-La-145,118.2,24.8,S,1,24.8,57,145,La,$^{145}_{57}La$,2.654e-8,145La
57-La-145,355.8,24.8,S,1,24.8,57,145,La,$^{145}_{57}La$,2.654e-8,145La
57-La-146,258.42,10,S,1,10,57,146,La,$^{146}_{57}La$,6.582e-8,146La
57-La-146,258.47,6.27,S,1,6.27,57,146,La,$^{146}_{57}La$,1.05e-7,146La
57-La-146,409.78,10,S,1,10,57,146,La,$^{146}_{57}La$,6.582e-8,146La
57-La-146,514.65,10,S,1,10,57,146,La,$^{146}_{57}La$,6.582e-8,146La
57-La-146,702.28,6.27,S,1,6.27,57,146,La,$^{146}_{57}La$,1.05e-7,146La
57-La-146,924.58,6.27,S,1,6.27,57,146,La,$^{146}_{57}La$,1.05e-7,146La
57-La-147,117.72,4.06,S,1,4.06,57,147,La,$^{147}_{57}La$,1.621e-7,147La
57-La-147,186.32,4.06,S,1,4.06,57,147,La,$^{147}_{57}La$,1.621e-7,147La
57-La-147,438.17,4.06,S,1,4.06,57,147,La,$^{147}_{57}La$,1.621e-7,147La
57-La-148,158.47,1.26,S,1,1.26,57,148,La,$^{148}_{57}La$,5.224e-7,148La
57-La-148,760.3,1.26,S,1,1.26,57,148,La,$^{148}_{57}La$,5.224e-7,148La
57-La-148,989.85,1.26,S,1,1.26,57,148,La,$^{148}_{57}La$,5.224e-7,148La
57-La-149,133.5,1.05,S,1,1.05,57,149,La,$^{149}_{57}La$,6.269e-7,149La
57-La-149,142.6,1.05,S,1,1.05,57,149,La,$^{149}_{57}La$,6.269e-7,149La
57-La-149,245.4,1.05,S,1,1.05,57,149,La,$^{149}_{57}La$,6.269e-7,149La
58-Ce-121,185.8,1.1,S,1,1.1,58,121,Ce,$^{121}_{58}Ce$,5.984e-7,121Ce
58-Ce-121,358,1.1,S,1,1.1,58,121,Ce,$^{121}_{58}Ce$,5.984e-7,121Ce
58-Ce-123,195.9,3.8,S,1,3.8,58,123,Ce,$^{123}_{58}Ce$,1.732e-7,123Ce
58-Ce-123,372.7,3.8,S,1,3.8,58,123,Ce,$^{123}_{58}Ce$,1.732e-7,123Ce
58-Ce-123,513,3.8,S,1,3.8,58,123,Ce,$^{123}_{58}Ce$,1.732e-7,123Ce
58-Ce-124,253,6,S,1,6,58,124,Ce,$^{124}_{58}Ce$,1.097e-7,124Ce
58-Ce-124,544,6,S,1,6,58,124,Ce,$^{124}_{58}Ce$,1.097e-7,124Ce
58-Ce-124,560,6,S,1,6,58,124,Ce,$^{124}_{58}Ce$,1.097e-7,124Ce
58-Ce-125,230,10.2,S,1,10.2,58,125,Ce,$^{125}_{58}Ce$,6.453e-8,125Ce
58-Ce-125,421,10.2,S,1,10.2,58,125,Ce,$^{125}_{58}Ce$,6.453e-8,125Ce
58-Ce-125,459.2,9.7,S,1,9.7,58,125,Ce,$^{125}_{58}Ce$,6.786e-8,125Ce
58-Ce-125,491,9.7,S,1,9.7,58,125,Ce,$^{125}_{58}Ce$,6.786e-8,125Ce
58-Ce-125,575,10.2,S,1,10.2,58,125,Ce,$^{125}_{58}Ce$,6.453e-8,125Ce
58-Ce-125,810.7,9.7,S,1,9.7,58,125,Ce,$^{125}_{58}Ce$,6.786e-8,125Ce
58-Ce-126,396.3,51,S,1,51,58,126,Ce,$^{126}_{58}Ce$,1.291e-8,126Ce
58-Ce-126,427,51,S,1,51,58,126,Ce,$^{126}_{58}Ce$,1.291e-8,126Ce
58-Ce-126,442,51,S,1,51,58,126,Ce,$^{126}_{58}Ce$,1.291e-8,126Ce
58-Ce-127,58.4,31,S,1,31,58,127,Ce,$^{127}_{58}Ce$,2.123e-8,127Ce
58-Ce-127,428.7,31,S,1,31,58,127,Ce,$^{127}_{58}Ce$,2.123e-8,127Ce
58-Ce-127,456.3,31,S,1,31,58,127,Ce,$^{127}_{58}Ce$,2.123e-8,127Ce
58-Ce-128,104,3.93,M,60,235.8,58,128,Ce,$^{128}_{58}Ce$,2.791e-9,128Ce
58-Ce-128,146.7,3.93,M,60,235.8,58,128,Ce,$^{128}_{58}Ce$,2.791e-9,128Ce
58-Ce-128,219.3,3.93,M,60,235.8,58,128,Ce,$^{128}_{58}Ce$,2.791e-9,128Ce
58-Ce-129,68,3.5,M,60,210,58,129,Ce,$^{129}_{58}Ce$,3.134e-9,129Ce
58-Ce-130,131.1,22.9,M,60,1374,58,130,Ce,$^{130}_{58}Ce$,4.79e-10,130Ce
58-Ce-130,219.8,22.9,M,60,1374,58,130,Ce,$^{130}_{58}Ce$,4.79e-10,130Ce
58-Ce-130,307.5,22.9,M,60,1374,58,130,Ce,$^{130}_{58}Ce$,4.79e-10,130Ce
58-Ce-131,26.2,5.4,M,60,324,58,131,Ce,$^{131}_{58}Ce$,2.032e-9,131Ce
58-Ce-131,119.18,10.3,M,60,618,58,131,Ce,$^{131}_{58}Ce$,1.065e-9,131Ce
58-Ce-131,161.98,88,NS,1e-9,8.800000000000001e-8,58,131,Ce,$^{131}_{58}Ce$,7.48,131Ce
58-Ce-131,169.42,10.3,M,60,618,58,131,Ce,$^{131}_{58}Ce$,1.065e-9,131Ce
58-Ce-131,230.43,5.4,M,60,324,58,131,Ce,$^{131}_{58}Ce$,2.032e-9,131Ce
58-Ce-131,414.24,10.3,M,60,618,58,131,Ce,$^{131}_{58}Ce$,1.065e-9,131Ce
58-Ce-131,436.85,5.4,M,60,324,58,131,Ce,$^{131}_{58}Ce$,2.032e-9,131Ce
58-Ce-132,155.37,3.51,H,3600,12636,58,132,Ce,$^{132}_{58}Ce$,5.209e-11,132Ce
58-Ce-132,182.11,3.51,H,3600,12636,58,132,Ce,$^{132}_{58}Ce$,5.209e-11,132Ce
58-Ce-132,216.83,3.51,H,3600,12636,58,132,Ce,$^{132}_{58}Ce$,5.209e-11,132Ce
58-Ce-132,325.5,9.4,MS,0.001,0.0094,58,132,Ce,$^{132}_{58}Ce$,7.002e-5,132Ce
58-Ce-132,533,9.4,MS,0.001,0.0094,58,132,Ce,$^{132}_{58}Ce$,7.002e-5,132Ce
58-Ce-132,683.5,9.4,MS,0.001,0.0094,58,132,Ce,$^{132}_{58}Ce$,7.002e-5,132Ce
58-Ce-133,58.39,4.9,H,3600,17640,58,133,Ce,$^{133}_{58}Ce$,3.731e-11,133Ce
58-Ce-133,76.9,97,M,60,5820,58,133,Ce,$^{133}_{58}Ce$,1.131e-10,133Ce
58-Ce-133,97.26,97,M,60,5820,58,133,Ce,$^{133}_{58}Ce$,1.131e-10,133Ce
58-Ce-133,477.22,4.9,H,3600,17640,58,133,Ce,$^{133}_{58}Ce$,3.731e-11,133Ce
58-Ce-133,510.36,4.9,H,3600,17640,58,133,Ce,$^{133}_{58}Ce$,3.731e-11,133Ce
58-Ce-133,557.7,97,M,60,5820,58,133,Ce,$^{133}_{58}Ce$,1.131e-10,133Ce
58-Ce-134,130.41,3.16,D,86400,273024,58,134,Ce,$^{134}_{58}Ce$,2.411e-12,134Ce
58-Ce-134,162.31,3.16,D,86400,273024,58,134,Ce,$^{134}_{58}Ce$,2.411e-12,134Ce
58-Ce-134,300.88,3.16,D,86400,273024,58,134,Ce,$^{134}_{58}Ce$,2.411e-12,134Ce
58-Ce-135,82.4,20,S,1,20,58,135,Ce,$^{135}_{58}Ce$,3.291e-8,135Ce
58-Ce-135,150.3,20,S,1,20,58,135,Ce,$^{135}_{58}Ce$,3.291e-8,135Ce
58-Ce-135,212.9,20,S,1,20,58,135,Ce,$^{135}_{58}Ce$,3.291e-8,135Ce
58-Ce-135,265.56,17.7,H,3600,63720,58,135,Ce,$^{135}_{58}Ce$,1.033e-11,135Ce
58-Ce-135,300.07,17.7,H,3600,63720,58,135,Ce,$^{135}_{58}Ce$,1.033e-11,135Ce
58-Ce-135,606.76,17.7,H,3600,63720,58,135,Ce,$^{135}_{58}Ce$,1.033e-11,135Ce
58-Ce-136,552.1,2.2,US,1e-6,2.2e-6,58,136,Ce,$^{136}_{58}Ce$,0.2992,136Ce
58-Ce-136,762.3,2.2,US,1e-6,2.2e-6,58,136,Ce,$^{136}_{58}Ce$,0.2992,136Ce
58-Ce-136,1052.4,2.2,US,1e-6,2.2e-6,58,136,Ce,$^{136}_{58}Ce$,0.2992,136Ce
58-Ce-137,169.26,34.4,H,3600,123840,58,137,Ce,$^{137}_{58}Ce$,5.315e-12,137Ce
58-Ce-137,254.29,34.4,H,3600,123840,58,137,Ce,$^{137}_{58}Ce$,5.315e-12,137Ce
58-Ce-137,436.59,9,H,3600,32400,58,137,Ce,$^{137}_{58}Ce$,2.032e-11,137Ce
58-Ce-137,447.15,9,H,3600,32400,58,137,Ce,$^{137}_{58}Ce$,2.032e-11,137Ce
58-Ce-137,762.3,34.4,H,3600,123840,58,137,Ce,$^{137}_{58}Ce$,5.315e-12,137Ce
58-Ce-137,824.82,34.4,H,3600,123840,58,137,Ce,$^{137}_{58}Ce$,5.315e-12,137Ce
58-Ce-138,302.9,8.65,MS,0.001,0.00865,58,138,Ce,$^{138}_{58}Ce$,7.609e-5,138Ce
58-Ce-138,789.2,8.65,MS,0.001,0.00865,58,138,Ce,$^{138}_{58}Ce$,7.609e-5,138Ce
58-Ce-138,1037.6,8.65,MS,0.001,0.00865,58,138,Ce,$^{138}_{58}Ce$,7.609e-5,138Ce
58-Ce-139,165.86,137.641,D,86400,11892182.399999999,58,139,Ce,$^{139}_{58}Ce$,5.535e-14,139Ce
58-Ce-139,754.24,54.8,S,1,54.8,58,139,Ce,$^{139}_{58}Ce$,1.201e-8,139Ce
58-Ce-141,145.44,32.508,D,86400,2808691.2,58,141,Ce,$^{141}_{58}Ce$,2.343e-13,141Ce
58-Ce-143,57.36,33.039,H,3600,118940.40000000001,58,143,Ce,$^{143}_{58}Ce$,5.534e-12,143Ce
58-Ce-143,293.27,33.039,H,3600,118940.40000000001,58,143,Ce,$^{143}_{58}Ce$,5.534e-12,143Ce
58-Ce-143,664.57,33.039,H,3600,118940.40000000001,58,143,Ce,$^{143}_{58}Ce$,5.534e-12,143Ce
58-Ce-144,40.98,284.91,D,86400,24616224.000000004,58,144,Ce,$^{144}_{58}Ce$,2.674e-14,144Ce
58-Ce-144,80.12,284.91,D,86400,24616224.000000004,58,144,Ce,$^{144}_{58}Ce$,2.674e-14,144Ce
58-Ce-144,133.51,284.91,D,86400,24616224.000000004,58,144,Ce,$^{144}_{58}Ce$,2.674e-14,144Ce
58-Ce-145,62.54,3.01,M,60,180.6,58,145,Ce,$^{145}_{58}Ce$,3.645e-9,145Ce
58-Ce-145,724.33,3.01,M,60,180.6,58,145,Ce,$^{145}_{58}Ce$,3.645e-9,145Ce
58-Ce-145,1148.03,3.01,M,60,180.6,58,145,Ce,$^{145}_{58}Ce$,3.645e-9,145Ce
58-Ce-146,218.23,13.52,M,60,811.1999999999999,58,146,Ce,$^{146}_{58}Ce$,8.114e-10,146Ce
58-Ce-146,264.56,13.52,M,60,811.1999999999999,58,146,Ce,$^{146}_{58}Ce$,8.114e-10,146Ce
58-Ce-146,316.74,13.52,M,60,811.1999999999999,58,146,Ce,$^{146}_{58}Ce$,8.114e-10,146Ce
58-Ce-147,93.17,56.4,S,1,56.4,58,147,Ce,$^{147}_{58}Ce$,1.167e-8,147Ce
58-Ce-147,268.8,56.4,S,1,56.4,58,147,Ce,$^{147}_{58}Ce$,1.167e-8,147Ce
58-Ce-147,580.28,56.4,S,1,56.4,58,147,Ce,$^{147}_{58}Ce$,1.167e-8,147Ce
58-Ce-148,121.17,56,S,1,56,58,148,Ce,$^{148}_{58}Ce$,1.175e-8,148Ce
58-Ce-148,269.52,56,S,1,56,58,148,Ce,$^{148}_{58}Ce$,1.175e-8,148Ce
58-Ce-148,291.72,56,S,1,56,58,148,Ce,$^{148}_{58}Ce$,1.175e-8,148Ce
58-Ce-149,57.7,5.3,S,1,5.3,58,149,Ce,$^{149}_{58}Ce$,1.242e-7,149Ce
58-Ce-149,86.4,5.3,S,1,5.3,58,149,Ce,$^{149}_{58}Ce$,1.242e-7,149Ce
58-Ce-149,380,5.3,S,1,5.3,58,149,Ce,$^{149}_{58}Ce$,1.242e-7,149Ce
58-Ce-150,110,4,S,1,4,58,150,Ce,$^{150}_{58}Ce$,1.646e-7,150Ce
58-Ce-151,35.1,1.76,S,1,1.76,58,151,Ce,$^{151}_{58}Ce$,3.74e-7,151Ce
58-Ce-151,38.9,1.76,S,1,1.76,58,151,Ce,$^{151}_{58}Ce$,3.74e-7,151Ce
58-Ce-151,84.79,1.02,S,1,1.02,58,151,Ce,$^{151}_{58}Ce$,6.453e-7,151Ce
58-Ce-151,96.8,1.02,S,1,1.02,58,151,Ce,$^{151}_{58}Ce$,6.453e-7,151Ce
58-Ce-151,118.57,1.02,S,1,1.02,58,151,Ce,$^{151}_{58}Ce$,6.453e-7,151Ce
58-Ce-151,636.8,1.76,S,1,1.76,58,151,Ce,$^{151}_{58}Ce$,3.74e-7,151Ce
58-Ce-152,97.8,1.4,S,1,1.4,58,152,Ce,$^{152}_{58}Ce$,4.702e-7,152Ce
58-Ce-152,114.8,1.4,S,1,1.4,58,152,Ce,$^{152}_{58}Ce$,4.702e-7,152Ce
59-Pr-124,142,1.2,S,1,1.2,59,124,Pr,$^{124}_{59}Pr$,5.485e-7,124Pr
59-Pr-125,135.76,3.3,S,1,3.3,59,125,Pr,$^{125}_{59}Pr$,1.995e-7,125Pr
59-Pr-125,146.1,3.3,S,1,3.3,59,125,Pr,$^{125}_{59}Pr$,1.995e-7,125Pr
59-Pr-125,180.2,3.3,S,1,3.3,59,125,Pr,$^{125}_{59}Pr$,1.995e-7,125Pr
59-Pr-126,169.59,3.14,S,1,3.14,59,126,Pr,$^{126}_{59}Pr$,2.096e-7,126Pr
59-Pr-126,349.54,3.14,S,1,3.14,59,126,Pr,$^{126}_{59}Pr$,2.096e-7,126Pr
59-Pr-126,496,3.14,S,1,3.14,59,126,Pr,$^{126}_{59}Pr$,2.096e-7,126Pr
59-Pr-127,29.56,4.2,S,1,4.2,59,127,Pr,$^{127}_{59}Pr$,1.567e-7,127Pr
59-Pr-127,125.84,4.2,S,1,4.2,59,127,Pr,$^{127}_{59}Pr$,1.567e-7,127Pr
59-Pr-127,126,4.2,S,1,4.2,59,127,Pr,$^{127}_{59}Pr$,1.567e-7,127Pr
59-Pr-127,160,4.2,S,1,4.2,59,127,Pr,$^{127}_{59}Pr$,1.567e-7,127Pr
59-Pr-127,163,4.2,S,1,4.2,59,127,Pr,$^{127}_{59}Pr$,1.567e-7,127Pr
59-Pr-127,243.14,4.2,S,1,4.2,59,127,Pr,$^{127}_{59}Pr$,1.567e-7,127Pr
59-Pr-127,740,4.2,S,1,4.2,59,127,Pr,$^{127}_{59}Pr$,1.567e-7,127Pr
59-Pr-127,834,4.2,S,1,4.2,59,127,Pr,$^{127}_{59}Pr$,1.567e-7,127Pr
59-Pr-127,894.1,4.2,S,1,4.2,59,127,Pr,$^{127}_{59}Pr$,1.567e-7,127Pr
59-Pr-128,207.3,2.85,S,1,2.85,59,128,Pr,$^{128}_{59}Pr$,2.31e-7,128Pr
59-Pr-128,399.7,2.85,S,1,2.85,59,128,Pr,$^{128}_{59}Pr$,2.31e-7,128Pr
59-Pr-128,845.3,2.85,S,1,2.85,59,128,Pr,$^{128}_{59}Pr$,2.31e-7,128Pr
59-Pr-129,1308,30,S,1,30,59,129,Pr,$^{129}_{59}Pr$,2.194e-8,129Pr
59-Pr-129,1639,30,S,1,30,59,129,Pr,$^{129}_{59}Pr$,2.194e-8,129Pr
59-Pr-129,1864,30,S,1,30,59,129,Pr,$^{129}_{59}Pr$,2.194e-8,129Pr
59-Pr-130,253.7,40,S,1,40,59,130,Pr,$^{130}_{59}Pr$,1.646e-8,130Pr
59-Pr-130,456.7,40,S,1,40,59,130,Pr,$^{130}_{59}Pr$,1.646e-8,130Pr
59-Pr-130,923.6,40,S,1,40,59,130,Pr,$^{130}_{59}Pr$,1.646e-8,130Pr
59-Pr-131,64.8,5.73,S,1,5.73,59,131,Pr,$^{131}_{59}Pr$,1.149e-7,131Pr
59-Pr-131,72.84,1.51,M,60,90.6,59,131,Pr,$^{131}_{59}Pr$,7.265e-9,131Pr
59-Pr-131,87.6,5.73,S,1,5.73,59,131,Pr,$^{131}_{59}Pr$,1.149e-7,131Pr
59-Pr-131,138.29,5.71,S,1,5.71,59,131,Pr,$^{131}_{59}Pr$,1.153e-7,131Pr
59-Pr-131,161.98,5.71,S,1,5.71,59,131,Pr,$^{131}_{59}Pr$,1.153e-7,131Pr
59-Pr-131,222.63,5.71,S,1,5.71,59,131,Pr,$^{131}_{59}Pr$,1.153e-7,131Pr
59-Pr-131,266.14,1.51,M,60,90.6,59,131,Pr,$^{131}_{59}Pr$,7.265e-9,131Pr
59-Pr-131,334.96,1.51,M,60,90.6,59,131,Pr,$^{131}_{59}Pr$,7.265e-9,131Pr
59-Pr-132,2879.7,1.6,M,60,96,59,132,Pr,$^{132}_{59}Pr$,6.856e-9,132Pr
59-Pr-132,2990.9,1.6,M,60,96,59,132,Pr,$^{132}_{59}Pr$,6.856e-9,132Pr
59-Pr-133,134.3,6.5,M,60,390,59,133,Pr,$^{133}_{59}Pr$,1.688e-9,133Pr
59-Pr-133,315.6,6.5,M,60,390,59,133,Pr,$^{133}_{59}Pr$,1.688e-9,133Pr
